4512,CGCS2000 / Gauss-Kruger CM 135E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,135,1
4513,CGCS2000 / 3-degree Gauss-Kruger zone 25,Transverse Mercator,metre,0,China 2000,CGCS2000,25500000,0,0,75,1
4514,CGCS2000 / 3-degree Gauss-Kruger zone 26,Transverse Mercator,metre,0,China 2000,CGCS2000,26500000,0,0,78,1
4515,CGCS2000 / 3-degree Gauss-Kruger zone 27,Transverse Mercator,metre,0,China 2000,CGCS2000,27500000,0,0,81,1
4516,CGCS2000 / 3-degree Gauss-Kruger zone 28,Transverse Mercator,metre,0,China 2000,CGCS2000,28500000,0,0,84,1
4517,CGCS2000 / 3-degree Gauss-Kruger zone 29,Transverse Mercator,metre,0,China 2000,CGCS2000,29500000,0,0,87,1
4518,CGCS2000 / 3-degree Gauss-Kruger zone 30,Transverse Mercator,metre,0,China 2000,CGCS2000,30500000,0,0,90,1
4519,CGCS2000 / 3-degree Gauss-Kruger zone 31,Transverse Mercator,metre,0,China 2000,CGCS2000,31500000,0,0,93,1
4520,CGCS2000 / 3-degree Gauss-Kruger zone 32,Transverse Mercator,metre,0,China 2000,CGCS2000,32500000,0,0,96,1
4521,CGCS2000 / 3-degree Gauss-Kruger zone 33,Transverse Mercator,metre,0,China 2000,CGCS2000,33500000,0,0,99,1
4522,CGCS2000 / 3-degree Gauss-Kruger zone 34,Transverse Mercator,metre,0,China 2000,CGCS2000,34500000,0,0,102,1
4523,CGCS2000 / 3-degree Gauss-Kruger zone 35,Transverse Mercator,metre,0,China 2000,CGCS2000,35500000,0,0,105,1
4524,CGCS2000 / 3-degree Gauss-Kruger zone 36,Transverse Mercator,metre,0,China 2000,CGCS2000,36500000,0,0,108,1
4525,CGCS2000 / 3-degree Gauss-Kruger zone 37,Transverse Mercator,metre,0,China 2000,CGCS2000,37500000,0,0,111,1
4526,CGCS2000 / 3-degree Gauss-Kruger zone 38,Transverse Mercator,metre,0,China 2000,CGCS2000,38500000,0,0,114,1
4527,CGCS2000 / 3-degree Gauss-Kruger zone 39,Transverse Mercator,metre,0,China 2000,CGCS2000,39500000,0,0,117,1
4528,CGCS2000 / 3-degree Gauss-Kruger zone 40,Transverse Mercator,metre,0,China 2000,CGCS2000,40500000,0,0,120,1
4529,CGCS2000 / 3-degree Gauss-Kruger zone 41,Transverse Mercator,metre,0,China 2000,CGCS2000,41500000,0,0,123,1
4530,CGCS2000 / 3-degree Gauss-Kruger zone 42,Transverse Mercator,metre,0,China 2000,CGCS2000,42500000,0,0,126,1
4531,CGCS2000 / 3-degree Gauss-Kruger zone 43,Transverse Mercator,metre,0,China 2000,CGCS2000,43500000,0,0,129,1
4532,CGCS2000 / 3-degree Gauss-Kruger zone 44,Transverse Mercator,metre,0,China 2000,CGCS2000,44500000,0,0,132,1
4533,CGCS2000 / 3-degree Gauss-Kruger zone 45,Transverse Mercator,metre,0,China 2000,CGCS2000,45500000,0,0,135,1
4534,CGCS2000 / 3-degree Gauss-Kruger CM 75E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,75,1
4535,CGCS2000 / 3-degree Gauss-Kruger CM 78E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,78,1
4536,CGCS2000 / 3-degree Gauss-Kruger CM 81E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,81,1
4537,CGCS2000 / 3-degree Gauss-Kruger CM 84E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,84,1
4538,CGCS2000 / 3-degree Gauss-Kruger CM 87E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,87,1
4539,CGCS2000 / 3-degree Gauss-Kruger CM 90E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,90,1
4540,CGCS2000 / 3-degree Gauss-Kruger CM 93E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,93,1
4541,CGCS2000 / 3-degree Gauss-Kruger CM 96E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,96,1
4542,CGCS2000 / 3-degree Gauss-Kruger CM 99E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,99,1
4543,CGCS2000 / 3-degree Gauss-Kruger CM 102E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,102,1
4544,CGCS2000 / 3-degree Gauss-Kruger CM 105E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,105,1
4545,CGCS2000 / 3-degree Gauss-Kruger CM 108E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,108,1
4546,CGCS2000 / 3-degree Gauss-Kruger CM 111E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,111,1
4547,CGCS2000 / 3-degree Gauss-Kruger CM 114E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,114,1
4548,CGCS2000 / 3-degree Gauss-Kruger CM 117E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,117,1
4549,CGCS2000 / 3-degree Gauss-Kruger CM 120E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,120,1
4550,CGCS2000 / 3-degree Gauss-Kruger CM 123E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,123,1
4551,CGCS2000 / 3-degree Gauss-Kruger CM 126E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,126,1
4552,CGCS2000 / 3-degree Gauss-Kruger CM 129E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,129,1
4553,CGCS2000 / 3-degree Gauss-Kruger CM 132E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,132,1
4554,CGCS2000 / 3-degree Gauss-Kruger CM 135E,Transverse Mercator,metre,0,China 2000,CGCS2000,500000,0,0,135,1
4559,RRAF 1991 / UTM zone 20N,Transverse Mercator,metre,4640,Reseau de Reference des Antilles Francaises 1991,GRS 1980,500000,0,0,-63,0.9996
4568,New Beijing / Gauss-Kruger zone 13,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,13500000,0,0,75,1
4569,New Beijing / Gauss-Kruger zone 14,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,14500000,0,0,81,1
4570,New Beijing / Gauss-Kruger zone 15,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,15500000,0,0,87,1
4571,New Beijing / Gauss-Kruger zone 16,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,16500000,0,0,93,1
4572,New Beijing / Gauss-Kruger zone 17,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,17500000,0,0,99,1
4573,New Beijing / Gauss-Kruger zone 18,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,18500000,0,0,105,1
4574,New Beijing / Gauss-Kruger zone 19,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,19500000,0,0,111,1
4575,New Beijing / Gauss-Kruger zone 20,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,20500000,0,0,117,1
4576,New Beijing / Gauss-Kruger zone 21,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,21500000,0,0,123,1
4577,New Beijing / Gauss-Kruger zone 22,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,22500000,0,0,129,1
4578,New Beijing / Gauss-Kruger zone 23,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,23500000,0,0,135,1
4579,New Beijing / Gauss-Kruger CM 75E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,75,1
4580,New Beijing / Gauss-Kruger CM 81E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,81,1
4581,New Beijing / Gauss-Kruger CM 87E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,87,1
4582,New Beijing / Gauss-Kruger CM 93E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,93,1
4583,New Beijing / Gauss-Kruger CM 99E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,99,1
4584,New Beijing / Gauss-Kruger CM 105E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,105,1
4585,New Beijing / Gauss-Kruger CM 111E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,111,1
4586,New Beijing / Gauss-Kruger CM 117E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,117,1
4587,New Beijing / Gauss-Kruger CM 123E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,123,1
4588,New Beijing / Gauss-Kruger CM 129E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,129,1
4589,New Beijing / Gauss-Kruger CM 135E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,135,1
4647,ETRS89 / UTM zone N32,Transverse Mercator,metre,4258,European Terrestrial Reference System 1989,GRS 1980,32500000,0,0,9,0.9996
4652,New Beijing / 3-degree Gauss-Kruger zone 25,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,25500000,0,0,75,1
4653,New Beijing / 3-degree Gauss-Kruger zone 26,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,26500000,0,0,78,1
4654,New Beijing / 3-degree Gauss-Kruger zone 27,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,27500000,0,0,81,1
4655,New Beijing / 3-degree Gauss-Kruger zone 28,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,28500000,0,0,84,1
4656,New Beijing / 3-degree Gauss-Kruger zone 29,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,29500000,0,0,87,1
4766,New Beijing / 3-degree Gauss-Kruger zone 30,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,30500000,0,0,90,1
4767,New Beijing / 3-degree Gauss-Kruger zone 31,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,31500000,0,0,93,1
4768,New Beijing / 3-degree Gauss-Kruger zone 32,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,32500000,0,0,96,1
4769,New Beijing / 3-degree Gauss-Kruger zone 33,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,33500000,0,0,99,1
4770,New Beijing / 3-degree Gauss-Kruger zone 34,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,34500000,0,0,102,1
4771,New Beijing / 3-degree Gauss-Kruger zone 35,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,35500000,0,0,105,1
4772,New Beijing / 3-degree Gauss-Kruger zone 36,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,36500000,0,0,108,1
4773,New Beijing / 3-degree Gauss-Kruger zone 37,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,37500000,0,0,111,1
4774,New Beijing / 3-degree Gauss-Kruger zone 38,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,38500000,0,0,114,1
4775,New Beijing / 3-degree Gauss-Kruger zone 39,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,39500000,0,0,117,1
4776,New Beijing / 3-degree Gauss-Kruger zone 40,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,40500000,0,0,120,1
4777,New Beijing / 3-degree Gauss-Kruger zone 41,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,41500000,0,0,123,1
4778,New Beijing / 3-degree Gauss-Kruger zone 42,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,42500000,0,0,126,1
4779,New Beijing / 3-degree Gauss-Kruger zone 43,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,43500000,0,0,129,1
4780,New Beijing / 3-degree Gauss-Kruger zone 44,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,44500000,0,0,132,1
4781,New Beijing / 3-degree Gauss-Kruger zone 45,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,45500000,0,0,135,1
4782,New Beijing / 3-degree Gauss-Kruger CM 75E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,75,1
4783,New Beijing / 3-degree Gauss-Kruger CM 78E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,78,1
4784,New Beijing / 3-degree Gauss-Kruger CM 81E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,81,1
4785,New Beijing / 3-degree Gauss-Kruger CM 84E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,84,1
4786,New Beijing / 3-degree Gauss-Kruger CM 87E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,87,1
4787,New Beijing / 3-degree Gauss-Kruger CM 90E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,90,1
4788,New Beijing / 3-degree Gauss-Kruger CM 93E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,93,1
4789,New Beijing / 3-degree Gauss-Kruger CM 96E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,96,1
4790,New Beijing / 3-degree Gauss-Kruger CM 99E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,99,1
4791,New Beijing / 3-degree Gauss-Kruger CM 102E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,102,1
4792,New Beijing / 3-degree Gauss-Kruger CM 105E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,105,1
4793,New Beijing / 3-degree Gauss-Kruger CM 108E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,108,1,,,,,,,,,,,,,,,,
4794,New Beijing / 3-degree Gauss-Kruger CM 111E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,111,1,,,,,,,,,,,,,,,,
4795,New Beijing / 3-degree Gauss-Kruger CM 114E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,114,1,,,,,,,,,,,,,,,,
4796,New Beijing / 3-degree Gauss-Kruger CM 117E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4797,New Beijing / 3-degree Gauss-Kruger CM 120E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4798,New Beijing / 3-degree Gauss-Kruger CM 123E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4799,New Beijing / 3-degree Gauss-Kruger CM 126E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4800,New Beijing / 3-degree Gauss-Kruger CM 129E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4812,New Beijing / 3-degree Gauss-Kruger CM 132E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4822,New Beijing / 3-degree Gauss-Kruger CM 135E,Transverse Mercator,metre,0,New Beijing,Krassowsky 1940,500000,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4826,WGS 84 / Cape Verde National,Lambert Conic Conformal (2SP),metre,4326,World Geodetic System 1984,WGS 84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,15.5,-24,15,128511.202,161587.83
20004,Pulkovo 1995 / Gauss-Kruger zone 4,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,4500000,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20005,Pulkovo 1995 / Gauss-Kruger zone 5,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,5500000,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20006,Pulkovo 1995 / Gauss-Kruger zone 6,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,6500000,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20007,Pulkovo 1995 / Gauss-Kruger zone 7,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,7500000,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20008,Pulkovo 1995 / Gauss-Kruger zone 8,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,8500000,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20009,Pulkovo 1995 / Gauss-Kruger zone 9,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,9500000,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010,Pulkovo 1995 / Gauss-Kruger zone 10,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,10500000,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,Pulkovo 1995 / Gauss-Kruger zone 11,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,11500000,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20012,Pulkovo 1995 / Gauss-Kruger zone 12,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,12500000,0,0,69,1,,,,,,,,,,,,,,,
20013,Pulkovo 1995 / Gauss-Kruger zone 13,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,13500000,0,0,75,1,,,,,,,,,,,,,,,
20014,Pulkovo 1995 / Gauss-Kruger zone 14,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,14500000,0,0,81,1,,,,,,,,,,,,,,,
20015,Pulkovo 1995 / Gauss-Kruger zone 15,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,15500000,0,0,87,1,,,,,,,,,,,,,,,
20016,Pulkovo 1995 / Gauss-Kruger zone 16,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,16500000,0,0,93,1,,,,,,,,,,,,,,,
20017,Pulkovo 1995 / Gauss-Kruger zone 17,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,17500000,0,0,99,1,,,,,,,,,,,,,,,
20018,Pulkovo 1995 / Gauss-Kruger zone 18,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,18500000,0,0,105,1,,,,,,,,,,,,,,,
20019,Pulkovo 1995 / Gauss-Kruger zone 19,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,19500000,0,0,111,1,,,,,,,,,,,,,,,
20020,Pulkovo 1995 / Gauss-Kruger zone 20,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,20500000,0,0,117,1,,,,,,,,,,,,,,,
20021,Pulkovo 1995 / Gauss-Kruger zone 21,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,21500000,0,0,123,1,,,,,,,,,,,,,,,
20022,Pulkovo 1995 / Gauss-Kruger zone 22,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,22500000,0,0,129,1,,,,,,,,,,,,,,,
20023,Pulkovo 1995 / Gauss-Kruger zone 23,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,23500000,0,0,135,1,,,,,,,,,,,,,,,
20024,Pulkovo 1995 / Gauss-Kruger zone 24,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,24500000,0,0,141,1,,,,,,,,,,,,,,,
20025,Pulkovo 1995 / Gauss-Kruger zone 25,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,25500000,0,0,147,1
20026,Pulkovo 1995 / Gauss-Kruger zone 26,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,26500000,0,0,153,1
20027,Pulkovo 1995 / Gauss-Kruger zone 27,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,27500000,0,0,159,1
20028,Pulkovo 1995 / Gauss-Kruger zone 28,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,28500000,0,0,165,1
20029,Pulkovo 1995 / Gauss-Kruger zone 29,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,29500000,0,0,171,1
20030,Pulkovo 1995 / Gauss-Kruger zone 30,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,30500000,0,0,177,1
20031,Pulkovo 1995 / Gauss-Kruger zone 31,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,31500000,0,0,-177,1
20032,Pulkovo 1995 / Gauss-Kruger zone 32,Transverse Mercator,metre,4200,Pulkovo 1995,Krassowsky 1940,32500000,0,0,-171,1
20135,Adindan / UTM zone 35N,Transverse Mercator,metre,4201,Adindan,Clarke 1880 (RGS),500000,0,0,27,0.9996
20136,Adindan / UTM zone 36N,Transverse Mercator,metre,4201,Adindan,Clarke 1880 (RGS),500000,0,0,33,0.9996
20137,Adindan / UTM zone 37N,Transverse Mercator,metre,4201,Adindan,Clarke 1880 (RGS),500000,0,0,39,0.9996
20138,Adindan / UTM zone 38N,Transverse Mercator,metre,4201,Adindan,Clarke 1880 (RGS),500000,0,0,45,0.9996
20248,AGD66 / AMG zone 48,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,105,0.9996
20249,AGD66 / AMG zone 49,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,111,0.9996
20250,AGD66 / AMG zone 50,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,117,0.9996
20251,AGD66 / AMG zone 51,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,123,0.9996
20252,AGD66 / AMG zone 52,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,129,0.9996
20253,AGD66 / AMG zone 53,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,135,0.9996
20254,AGD66 / AMG zone 54,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,141,0.9996
20255,AGD66 / AMG zone 55,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,147,0.9996
20256,AGD66 / AMG zone 56,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,153,0.9996
20257,AGD66 / AMG zone 57,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,159,0.9996
20258,AGD66 / AMG zone 58,Transverse Mercator,metre,4202,Australian Geodetic Datum 1966,Australian National Spheroid,500000,0,10000000,165,0.9996
20348,AGD84 / AMG zone 48,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,105,0.9996
20349,AGD84 / AMG zone 49,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,111,0.9996
20350,AGD84 / AMG zone 50,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,117,0.9996
20351,AGD84 / AMG zone 51,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,123,0.9996
20352,AGD84 / AMG zone 52,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,129,0.9996
20353,AGD84 / AMG zone 53,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,135,0.9996
20354,AGD84 / AMG zone 54,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,141,0.9996
20355,AGD84 / AMG zone 55,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,147,0.9996
20356,AGD84 / AMG zone 56,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,153,0.9996
20357,AGD84 / AMG zone 57,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,159,0.9996
20358,AGD84 / AMG zone 58,Transverse Mercator,metre,4203,Australian Geodetic Datum 1984,Australian National Spheroid,500000,0,10000000,165,0.9996
20436,Ain el Abd / UTM zone 36N,Transverse Mercator,metre,4204,Ain el Abd 1970,International 1924,500000,0,0,33,0.9996
20437,Ain el Abd / UTM zone 37N,Transverse Mercator,metre,4204,Ain el Abd 1970,International 1924,500000,0,0,39,0.9996
20438,Ain el Abd / UTM zone 38N,Transverse Mercator,metre,4204,Ain el Abd 1970,International 1924,500000,0,0,45,0.9996
20439,Ain el Abd / UTM zone 39N,Transverse Mercator,metre,4204,Ain el Abd 1970,International 1924,500000,0,0,51,0.9996
20440,Ain el Abd / UTM zone 40N,Transverse Mercator,metre,4204,Ain el Abd 1970,International 1924,500000,0,0,57,0.9996
20499,Ain el Abd / Bahrain Grid,Transverse Mercator,metre,4204,Ain el Abd 1970,International 1924,500000,0,0,51,0.9996
20538,Afgooye / UTM zone 38N,Transverse Mercator,metre,4205,Afgooye,Krassowsky 1940,500000,0,0,45,0.9996
20539,Afgooye / UTM zone 39N,Transverse Mercator,metre,4205,Afgooye,Krassowsky 1940,500000,0,0,51,0.9996
20790,Lisbon (Lisbon) / Portuguese National Grid,Transverse Mercator,metre,4207,Lisbon 1937 (Lisbon),International 1924,200000,39.4,300000,1,1
20791,Lisbon (Lisbon) / Portuguese Grid,Transverse Mercator,metre,4207,Lisbon 1937 (Lisbon),International 1924,0,39.4,0,1,1
20822,Aratu / UTM zone 22S,Transverse Mercator,metre,4208,Aratu,International 1924,500000,0,10000000,-51,0.9996
20823,Aratu / UTM zone 23S,Transverse Mercator,metre,4208,Aratu,International 1924,500000,0,10000000,-45,0.9996
20824,Aratu / UTM zone 24S,Transverse Mercator,metre,4208,Aratu,International 1924,500000,0,10000000,-39,0.9996
20934,Arc 1950 / UTM zone 34S,Transverse Mercator,metre,4209,Arc 1950,Clarke 1880 (Arc),500000,0,10000000,21,0.9996
20935,Arc 1950 / UTM zone 35S,Transverse Mercator,metre,4209,Arc 1950,Clarke 1880 (Arc),500000,0,10000000,27,0.9996
20936,Arc 1950 / UTM zone 36S,Transverse Mercator,metre,4209,Arc 1950,Clarke 1880 (Arc),500000,0,10000000,33,0.9996
21035,Arc 1960 / UTM zone 35S,Transverse Mercator,metre,4210,Arc 1960,Clarke 1880 (RGS),500000,0,10000000,27,0.9996
21036,Arc 1960 / UTM zone 36S,Transverse Mercator,metre,4210,Arc 1960,Clarke 1880 (RGS),500000,0,10000000,33,0.9996
21037,Arc 1960 / UTM zone 37S,Transverse Mercator,metre,4210,Arc 1960,Clarke 1880 (RGS),500000,0,10000000,39,0.9996
21095,Arc 1960 / UTM zone 35N,Transverse Mercator,metre,4210,Arc 1960,Clarke 1880 (RGS),500000,0,0,27,0.9996
21096,Arc 1960 / UTM zone 36N,Transverse Mercator,metre,4210,Arc 1960,Clarke 1880 (RGS),500000,0,0,33,0.9996
21097,Arc 1960 / UTM zone 37N,Transverse Mercator,metre,4210,Arc 1960,Clarke 1880 (RGS),500000,0,0,39,0.9996
21148,Batavia / UTM zone 48S,Transverse Mercator,metre,4211,Batavia,Bessel 1841,500000,0,10000000,105,0.9996
21149,Batavia / UTM zone 49S,Transverse Mercator,metre,4211,Batavia,Bessel 1841,500000,0,10000000,111,0.9996
21150,Batavia / UTM zone 50S,Transverse Mercator,metre,4211,Batavia,Bessel 1841,500000,0,10000000,117,0.9996
